transcript_id	drop_status	description
ENSMUST00000186090	True	Fatal: Missing `CDS`
ENSMUST00000186091	True	Fatal: Missing `CDS`
ENSMUST00000186092	True	Fatal: Missing `CDS`
ENSMUST00000186093	True	Fatal: Missing `CDS`
ENSMUST00000186094	True	Fatal: Missing `CDS`
ENSMUST00000186095	True	Fatal: Missing `CDS`
ENSMUST00000186097	False	Warning: Missing `5'UTR'
ENSMUST00000186098	True	Fatal: Missing `CDS`
ENSMUST00000186099	True	Fatal: Missing `CDS`
ENSMUST00000186101	True	Fatal: Missing `CDS`
ENSMUST00000186102	True	Fatal: Missing `CDS`
ENSMUST00000186103	True	Fatal: Missing `CDS`
ENSMUST00000186104	True	Fatal: Missing `CDS`
ENSMUST00000186105	True	Fatal: Missing `CDS`
ENSMUST00000186106	True	Fatal: Missing `CDS`
ENSMUST00000186108	True	Fatal: Missing `CDS`
ENSMUST00000186109	False	Warning: Missing `3'UTR'
ENSMUST00000186111	True	Fatal: Missing `CDS`
ENSMUST00000186112	True	Fatal: Missing `CDS`
ENSMUST00000186113	False	Warning: Missing `3'UTR'
ENSMUST00000186114	True	Fatal: Missing `CDS`
ENSMUST00000186115	True	Fatal: Missing `CDS`
ENSMUST00000186117	True	Fatal: Missing `CDS`
ENSMUST00000186118	True	Fatal: Missing `CDS`
ENSMUST00000186119	True	Fatal: Missing `CDS`
ENSMUST00000186120	True	Fatal: Missing `CDS`
ENSMUST00000186121	True	Fatal: Missing `CDS`
ENSMUST00000186123	True	Fatal: Missing `CDS`
ENSMUST00000186124	True	Fatal: Missing `CDS`
ENSMUST00000186126	True	Fatal: Missing `CDS`
ENSMUST00000186127	True	Fatal: Missing `CDS`
ENSMUST00000186128	True	Fatal: Missing `CDS`
ENSMUST00000186130	True	Fatal: Missing `CDS`
ENSMUST00000186132	True	Fatal: Missing `CDS`
ENSMUST00000186133	True	Fatal: Missing `CDS`
ENSMUST00000186134	True	Fatal: Missing `CDS`
ENSMUST00000186135	True	Fatal: Missing `CDS`
ENSMUST00000186136	True	Fatal: Missing `CDS`
ENSMUST00000186137	True	Fatal: Missing `CDS`
ENSMUST00000186138	True	Fatal: Missing `CDS`
ENSMUST00000186139	True	Fatal: Missing `CDS`
ENSMUST00000186141	True	Fatal: Missing `CDS`
ENSMUST00000186142	True	Fatal: Missing `CDS`
ENSMUST00000186143	True	Fatal: Missing `CDS`
ENSMUST00000186144	True	Fatal: Missing `CDS`
ENSMUST00000186145	True	Fatal: Missing `CDS`
ENSMUST00000186146	True	Fatal: Missing `CDS`
ENSMUST00000186147	True	Fatal: Missing `CDS`
ENSMUST00000186148	True	Fatal: Missing `CDS`
ENSMUST00000186149	True	Fatal: Missing `CDS`
ENSMUST00000186150	True	Fatal: Missing `CDS`
ENSMUST00000186151	True	Fatal: Missing `CDS`
ENSMUST00000186152	True	Fatal: Missing `CDS`
ENSMUST00000186153	True	Fatal: Missing `CDS`
ENSMUST00000186155	True	Fatal: Missing `CDS`
ENSMUST00000186157	True	Fatal: Missing `CDS`
ENSMUST00000186158	True	Fatal: Missing `CDS`
ENSMUST00000186159	True	Fatal: Missing `CDS`
ENSMUST00000186160	True	Fatal: Missing `CDS`
ENSMUST00000186161	True	Fatal: Missing `CDS`
ENSMUST00000186162	True	Fatal: Missing `CDS`
ENSMUST00000186163	True	Fatal: Missing `CDS`
ENSMUST00000186165	True	Fatal: Missing `CDS`
ENSMUST00000186167	True	Fatal: Missing `CDS`
ENSMUST00000186168	True	Fatal: Missing `CDS`
ENSMUST00000186169	True	Fatal: Missing `CDS`
ENSMUST00000186170	True	Fatal: Missing `CDS`
ENSMUST00000186171	True	Fatal: Missing `CDS`
ENSMUST00000186172	True	Fatal: Missing `CDS`
ENSMUST00000186173	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000186174	True	Fatal: Missing `CDS`
ENSMUST00000186175	True	Fatal: Missing `CDS`
ENSMUST00000186176	True	Fatal: Missing `CDS`
ENSMUST00000186177	True	Fatal: Missing `CDS`
ENSMUST00000186178	False	Warning: Missing `3'UTR'
ENSMUST00000186179	True	Fatal: Missing `CDS`
ENSMUST00000186180	True	Fatal: Missing `CDS`
ENSMUST00000186183	True	Fatal: Missing `CDS`
ENSMUST00000186184	True	Fatal: Missing `CDS`
ENSMUST00000186185	True	Fatal: Missing `CDS`
ENSMUST00000186186	True	Fatal: Missing `CDS`
ENSMUST00000186187	True	Fatal: Missing `CDS`
ENSMUST00000186188	True	Fatal: Missing `CDS`
ENSMUST00000186189	True	Fatal: Missing `CDS`
ENSMUST00000186190	False	Warning: Missing `3'UTR'
ENSMUST00000186191	True	Fatal: Missing `CDS`
ENSMUST00000186192	True	Fatal: Missing `CDS`
ENSMUST00000186193	True	Fatal: Missing `CDS`
ENSMUST00000186195	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000186196	True	Fatal: Missing `CDS`
ENSMUST00000186198	True	Fatal: Missing `CDS`
ENSMUST00000186199	True	Fatal: Missing `CDS`
ENSMUST00000186200	True	Fatal: Missing `CDS`
ENSMUST00000186201	True	Fatal: Missing `CDS`
ENSMUST00000186203	True	Fatal: Missing `CDS`
ENSMUST00000186204	True	Fatal: Missing `CDS`
ENSMUST00000186206	True	Fatal: Missing `CDS`
ENSMUST00000186208	True	Fatal: Missing `CDS`
ENSMUST00000186209	True	Fatal: Missing `CDS`
ENSMUST00000186210	True	Fatal: Missing `CDS`
ENSMUST00000186214	True	Fatal: Missing `CDS`
ENSMUST00000186216	True	Fatal: Missing `CDS`
ENSMUST00000186217	True	Fatal: Missing `CDS`
ENSMUST00000186218	True	Fatal: Missing `CDS`
ENSMUST00000186220	True	Fatal: Missing `CDS`
ENSMUST00000186221	True	Fatal: Missing `CDS`
ENSMUST00000186222	False	Warning: Missing `3'UTR'
ENSMUST00000186223	True	Fatal: Missing `CDS`
ENSMUST00000186224	True	Fatal: Missing `CDS`
ENSMUST00000186225	True	Fatal: Missing `CDS`
ENSMUST00000186226	True	Fatal: Missing `CDS`
ENSMUST00000186227	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000186228	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000186230	True	Fatal: Missing `CDS`
ENSMUST00000186231	True	Fatal: Missing `CDS`
ENSMUST00000186232	True	Fatal: Missing `CDS`
ENSMUST00000186233	True	Fatal: Missing `CDS`
ENSMUST00000186234	True	Fatal: Missing `CDS`
ENSMUST00000186235	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000186236	True	Fatal: Missing `CDS`
ENSMUST00000186237	True	Fatal: Missing `CDS`
ENSMUST00000186238	True	Fatal: Missing `CDS`
ENSMUST00000186240	True	Fatal: Missing `CDS`
ENSMUST00000186241	True	Fatal: Missing `CDS`
ENSMUST00000186242	True	Fatal: Missing `CDS`
ENSMUST00000186243	True	Fatal: Missing `CDS`
ENSMUST00000186244	True	Fatal: Missing `CDS`
ENSMUST00000186246	True	Fatal: Missing `CDS`
ENSMUST00000186247	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000186248	True	Fatal: Missing `CDS`
ENSMUST00000186249	True	Fatal: Missing `CDS`
ENSMUST00000186250	True	Fatal: Missing `CDS`
ENSMUST00000186251	True	Fatal: Missing `CDS`
ENSMUST00000186252	True	Fatal: Missing `CDS`
ENSMUST00000186253	True	Fatal: Missing `CDS`
ENSMUST00000186254	True	Fatal: Missing `CDS`
ENSMUST00000186256	True	Fatal: Missing `CDS`
ENSMUST00000186257	True	Fatal: Missing `CDS`
ENSMUST00000186258	True	Fatal: Missing `CDS`
ENSMUST00000186259	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000186260	True	Fatal: Missing `CDS`
ENSMUST00000186261	True	Fatal: Missing `CDS`
ENSMUST00000186262	True	Fatal: Missing `CDS`
ENSMUST00000186267	True	Fatal: Missing `CDS`
ENSMUST00000186268	True	Fatal: Missing `CDS`
ENSMUST00000186269	True	Fatal: Missing `CDS`
ENSMUST00000186270	True	Fatal: Missing `CDS`
ENSMUST00000186273	True	Fatal: Missing `CDS`
ENSMUST00000186274	True	Fatal: Missing `CDS`
ENSMUST00000186275	True	Fatal: Missing `CDS`
ENSMUST00000186277	True	Fatal: Missing `CDS`
ENSMUST00000186278	True	Fatal: Missing `CDS`
ENSMUST00000186279	True	Fatal: Missing `CDS`
ENSMUST00000186280	True	Fatal: Missing `CDS`
ENSMUST00000186281	True	Fatal: Missing `CDS`
ENSMUST00000186282	False	Warning: Missing `3'UTR'
ENSMUST00000186283	True	Fatal: Missing `CDS`
ENSMUST00000186284	False	Warning: Missing `3'UTR'
ENSMUST00000186285	True	Fatal: Missing `CDS`
ENSMUST00000186286	True	Fatal: Missing `CDS`
ENSMUST00000186287	False	Warning: Missing `3'UTR'
ENSMUST00000186288	False	Warning: Missing `3'UTR'
ENSMUST00000186289	True	Fatal: Missing `CDS`
ENSMUST00000186290	True	Fatal: Missing `CDS`
ENSMUST00000186291	True	Fatal: Missing `CDS`
ENSMUST00000186292	False	Warning: Missing `3'UTR'
ENSMUST00000186293	True	Fatal: Missing `CDS`
ENSMUST00000186294	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000186295	True	Fatal: Missing `CDS`
ENSMUST00000186296	False	Warning: Missing `3'UTR'
ENSMUST00000186297	True	Fatal: Missing `CDS`
ENSMUST00000186299	True	Fatal: Missing `CDS`
ENSMUST00000186300	True	Fatal: Missing `CDS`
ENSMUST00000186301	True	Fatal: Missing `CDS`
ENSMUST00000186304	True	Fatal: Missing `CDS`
ENSMUST00000186305	True	Fatal: Missing `CDS`
ENSMUST00000186306	True	Fatal: Missing `CDS`
ENSMUST00000186307	True	Fatal: Missing `CDS`
ENSMUST00000186308	True	Fatal: Missing `CDS`
ENSMUST00000186309	False	Warning: Missing `3'UTR'
ENSMUST00000186310	True	Fatal: Missing `CDS`
ENSMUST00000186311	True	Fatal: Missing `CDS`
ENSMUST00000186312	True	Fatal: Missing `CDS`
ENSMUST00000186313	True	Fatal: Missing `CDS`
ENSMUST00000186315	True	Fatal: Missing `CDS`
ENSMUST00000186316	True	Fatal: Missing `CDS`
ENSMUST00000186317	True	Fatal: Missing `CDS`
ENSMUST00000186318	True	Fatal: Missing `CDS`
ENSMUST00000186319	True	Fatal: Missing `CDS`
ENSMUST00000186320	True	Fatal: Missing `CDS`
ENSMUST00000186321	True	Fatal: Missing `CDS`
ENSMUST00000186322	True	Fatal: Missing `CDS`
ENSMUST00000186323	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000186324	True	Fatal: Missing `CDS`
ENSMUST00000186325	True	Fatal: Missing `CDS`
ENSMUST00000186326	True	Fatal: Missing `CDS`
ENSMUST00000186327	True	Fatal: Missing `CDS`
ENSMUST00000186328	True	Fatal: Missing `CDS`
ENSMUST00000186330	True	Fatal: Missing `CDS`
ENSMUST00000186331	False	Warning: Missing `5'UTR'
ENSMUST00000186332	True	Fatal: Missing `CDS`
ENSMUST00000186333	True	Fatal: Missing `CDS`
ENSMUST00000186334	True	Fatal: Missing `CDS`
ENSMUST00000186335	True	Fatal: Missing `CDS`
ENSMUST00000186336	False	Warning: Missing `3'UTR'
ENSMUST00000186337	True	Fatal: Missing `CDS`
ENSMUST00000186338	True	Fatal: Missing `CDS`
ENSMUST00000186339	False	Warning: Missing `3'UTR'
ENSMUST00000186340	True	Fatal: Missing `CDS`
ENSMUST00000186341	False	Warning: Missing `3'UTR'
ENSMUST00000186342	False	Warning: Missing `5'UTR'
ENSMUST00000186343	True	Fatal: Missing `CDS`
ENSMUST00000186344	True	Fatal: Missing `CDS`
ENSMUST00000186345	True	Fatal: Missing `CDS`
ENSMUST00000186346	True	Fatal: Missing `CDS`
ENSMUST00000186347	True	Fatal: Missing `CDS`
ENSMUST00000186348	True	Fatal: Missing `CDS`
ENSMUST00000186350	True	Fatal: Missing `CDS`
ENSMUST00000186351	True	Fatal: Missing `CDS`
ENSMUST00000186352	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000186353	True	Fatal: Missing `CDS`
ENSMUST00000186354	True	Fatal: Missing `CDS`
ENSMUST00000186355	True	Fatal: Missing `CDS`
ENSMUST00000186356	True	Fatal: Missing `CDS`
ENSMUST00000186357	True	Fatal: Missing `CDS`
ENSMUST00000186359	True	Fatal: Missing `CDS`
ENSMUST00000186361	False	Warning: Missing `3'UTR'
ENSMUST00000186362	True	Fatal: Missing `CDS`
ENSMUST00000186365	True	Fatal: Missing `CDS`
ENSMUST00000186366	True	Fatal: Missing `CDS`
ENSMUST00000186367	True	Fatal: Missing `CDS`
ENSMUST00000186369	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000186370	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000186371	True	Fatal: Missing `CDS`
ENSMUST00000186372	True	Fatal: Missing `CDS`
ENSMUST00000186374	True	Fatal: Missing `CDS`
ENSMUST00000186376	True	Fatal: Missing `CDS`
ENSMUST00000186377	True	Fatal: Missing `CDS`
ENSMUST00000186378	True	Fatal: Missing `CDS`
ENSMUST00000186379	True	Fatal: Missing `CDS`
ENSMUST00000186381	True	Fatal: Missing `CDS`
ENSMUST00000186383	True	Fatal: Missing `CDS`
ENSMUST00000186384	False	Warning: Missing `5'UTR'
ENSMUST00000186385	True	Fatal: Missing `CDS`
ENSMUST00000186386	True	Fatal: Missing `CDS`
ENSMUST00000186387	True	Fatal: Missing `CDS`
ENSMUST00000186388	True	Fatal: Missing `CDS`
ENSMUST00000186389	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000186390	True	Fatal: Missing `CDS`
ENSMUST00000186391	True	Fatal: Missing `CDS`
ENSMUST00000186392	True	Fatal: Missing `CDS`
ENSMUST00000186393	True	Fatal: Missing `CDS`
ENSMUST00000186395	False	Warning: Missing `3'UTR'
ENSMUST00000186396	True	Fatal: Missing `CDS`
ENSMUST00000186397	True	Fatal: Missing `CDS`
ENSMUST00000186398	True	Fatal: Missing `CDS`
ENSMUST00000186399	True	Fatal: Missing `CDS`
ENSMUST00000186400	True	Fatal: Missing `CDS`
ENSMUST00000186401	True	Fatal: Missing `CDS`
ENSMUST00000186403	True	Fatal: Missing `CDS`
ENSMUST00000186404	True	Fatal: Missing `CDS`
ENSMUST00000186405	False	Warning: Missing `3'UTR'
ENSMUST00000186406	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000186407	True	Fatal: Missing `CDS`
ENSMUST00000186409	True	Fatal: Missing `CDS`
ENSMUST00000186411	True	Fatal: Missing `CDS`
ENSMUST00000186412	True	Fatal: Missing `CDS`
ENSMUST00000186413	True	Fatal: Missing `CDS`
ENSMUST00000186414	True	Fatal: Missing `CDS`
ENSMUST00000186416	True	Fatal: Missing `CDS`
ENSMUST00000186417	True	Fatal: Missing `CDS`
ENSMUST00000186418	True	Fatal: Missing `CDS`
ENSMUST00000186419	True	Fatal: Missing `CDS`
ENSMUST00000186420	True	Fatal: Missing `CDS`
ENSMUST00000186421	True	Fatal: Missing `CDS`
ENSMUST00000186422	True	Fatal: Missing `CDS`
ENSMUST00000186424	True	Fatal: Missing `CDS`
ENSMUST00000186426	True	Fatal: Missing `CDS`
ENSMUST00000186427	True	Fatal: Missing `CDS`
ENSMUST00000186428	True	Fatal: Missing `CDS`
ENSMUST00000186429	True	Fatal: Missing `CDS`
ENSMUST00000186430	True	Fatal: Missing `CDS`
ENSMUST00000186431	True	Fatal: Missing `CDS`
ENSMUST00000186432	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000186433	True	Fatal: Missing `CDS`
ENSMUST00000186434	False	Warning: Missing `3'UTR'
ENSMUST00000186435	True	Fatal: Missing `CDS`
ENSMUST00000186436	True	Fatal: Missing `CDS`
ENSMUST00000186437	False	Warning: Missing `5'UTR'
ENSMUST00000186438	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000186439	True	Fatal: Missing `CDS`
ENSMUST00000186440	True	Fatal: Missing `CDS`
ENSMUST00000186441	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000186444	True	Fatal: Missing `CDS`
ENSMUST00000186446	True	Fatal: Missing `CDS`
ENSMUST00000186447	True	Fatal: Missing `CDS`
ENSMUST00000186448	True	Fatal: Missing `CDS`
ENSMUST00000186449	True	Fatal: Missing `CDS`
ENSMUST00000186450	True	Fatal: Missing `CDS`
ENSMUST00000186453	True	Fatal: Missing `CDS`
ENSMUST00000186454	True	Fatal: Missing `CDS`
ENSMUST00000186455	True	Fatal: Missing `CDS`
ENSMUST00000186457	True	Fatal: Missing `CDS`
ENSMUST00000186460	True	Fatal: Missing `CDS`
ENSMUST00000186461	True	Fatal: Missing `CDS`
ENSMUST00000186462	True	Fatal: Missing `CDS`
ENSMUST00000186463	True	Fatal: Missing `CDS`
ENSMUST00000186464	True	Fatal: Missing `CDS`
ENSMUST00000186466	False	Warning: Missing `3'UTR'
ENSMUST00000186467	False	Warning: Missing `5'UTR'
ENSMUST00000186468	True	Fatal: Missing `CDS`
ENSMUST00000186471	True	Fatal: Missing `CDS`
ENSMUST00000186472	True	Fatal: Missing `CDS`
ENSMUST00000186473	True	Fatal: Missing `CDS`
ENSMUST00000186474	True	Fatal: Missing `CDS`
ENSMUST00000186477	False	Warning: Missing `5'UTR'
ENSMUST00000186478	True	Fatal: Missing `CDS`
ENSMUST00000186479	True	Fatal: Missing `CDS`
ENSMUST00000186480	True	Fatal: Missing `CDS`
ENSMUST00000186482	True	Fatal: Missing `CDS`
ENSMUST00000186483	True	Fatal: Missing `CDS`
ENSMUST00000186484	True	Fatal: Missing `CDS`
ENSMUST00000186486	True	Fatal: Missing `CDS`
ENSMUST00000186487	True	Fatal: Missing `CDS`
ENSMUST00000186488	False	Warning: Missing `3'UTR'
ENSMUST00000186489	True	Fatal: Missing `CDS`
ENSMUST00000186490	True	Fatal: Missing `CDS`
ENSMUST00000186491	True	Fatal: Missing `CDS`
ENSMUST00000186492	True	Fatal: Missing `CDS`
ENSMUST00000186494	False	Warning: Missing `3'UTR'
ENSMUST00000186495	True	Fatal: Missing `CDS`
ENSMUST00000186496	True	Fatal: Missing `CDS`
ENSMUST00000186497	True	Fatal: Missing `CDS`
ENSMUST00000186498	True	Fatal: Missing `CDS`
ENSMUST00000186499	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000186500	True	Fatal: Missing `CDS`
ENSMUST00000186501	True	Fatal: Missing `CDS`
ENSMUST00000186502	True	Fatal: Missing `CDS`
ENSMUST00000186503	True	Fatal: Missing `CDS`
ENSMUST00000186504	True	Fatal: Missing `CDS`
ENSMUST00000186505	True	Fatal: Missing `CDS`
ENSMUST00000186506	True	Fatal: Missing `CDS`
ENSMUST00000186507	True	Fatal: Missing `CDS`
ENSMUST00000186508	True	Fatal: Missing `CDS`
ENSMUST00000186509	False	Warning: Missing `3'UTR'
ENSMUST00000186510	True	Fatal: Missing `CDS`
ENSMUST00000186511	True	Fatal: Missing `CDS`
ENSMUST00000186512	True	Fatal: Missing `CDS`
ENSMUST00000186513	True	Fatal: Missing `CDS`
ENSMUST00000186514	True	Fatal: Missing `CDS`
ENSMUST00000186515	True	Fatal: Missing `CDS`
ENSMUST00000186516	True	Fatal: Missing `CDS`
ENSMUST00000186517	True	Fatal: Missing `CDS`
ENSMUST00000186518	True	Fatal: Missing `CDS`
ENSMUST00000186519	True	Fatal: Missing `CDS`
ENSMUST00000186520	True	Fatal: Missing `CDS`
ENSMUST00000186521	True	Fatal: Missing `CDS`
ENSMUST00000186522	True	Fatal: Missing `CDS`
ENSMUST00000186523	True	Fatal: Missing `CDS`
ENSMUST00000186524	True	Fatal: Missing `CDS`
ENSMUST00000186527	False	Warning: Missing `3'UTR'
ENSMUST00000186530	False	Warning: Missing `3'UTR'
ENSMUST00000186531	True	Fatal: Missing `CDS`
ENSMUST00000186532	True	Fatal: Missing `CDS`
ENSMUST00000186533	True	Fatal: Missing `CDS`
ENSMUST00000186534	False	Warning: Missing `3'UTR'
ENSMUST00000186535	True	Fatal: Missing `CDS`
ENSMUST00000186536	True	Fatal: Missing `CDS`
ENSMUST00000186537	True	Fatal: Missing `CDS`
ENSMUST00000186539	True	Fatal: Missing `CDS`
ENSMUST00000186540	True	Fatal: Missing `CDS`
ENSMUST00000186541	True	Fatal: Missing `CDS`
ENSMUST00000186542	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000186544	True	Fatal: Missing `CDS`
ENSMUST00000186545	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000186546	True	Fatal: Missing `CDS`
ENSMUST00000186548	False	Warning: Missing `3'UTR'
ENSMUST00000186549	True	Fatal: Missing `CDS`
ENSMUST00000186550	True	Fatal: Missing `CDS`
ENSMUST00000186551	True	Fatal: Missing `CDS`
ENSMUST00000186552	True	Fatal: Missing `CDS`
ENSMUST00000186553	True	Fatal: Missing `CDS`
ENSMUST00000186554	True	Fatal: Missing `CDS`
ENSMUST00000186555	True	Fatal: Missing `CDS`
ENSMUST00000186556	True	Fatal: Missing `CDS`
ENSMUST00000186558	True	Fatal: Missing `CDS`
ENSMUST00000186559	True	Fatal: Missing `CDS`
ENSMUST00000186560	True	Fatal: Missing `CDS`
ENSMUST00000186561	True	Fatal: Missing `CDS`
ENSMUST00000186562	True	Fatal: Missing `CDS`
ENSMUST00000186563	True	Fatal: Missing `CDS`
ENSMUST00000186564	True	Fatal: Missing `CDS`
ENSMUST00000186565	True	Fatal: Missing `CDS`
ENSMUST00000186566	True	Fatal: Missing `CDS`
ENSMUST00000186567	True	Fatal: Missing `CDS`
ENSMUST00000186569	True	Fatal: Missing `CDS`
ENSMUST00000186570	True	Fatal: Missing `CDS`
ENSMUST00000186571	True	Fatal: Missing `CDS`
ENSMUST00000186572	False	Warning: Missing `3'UTR'
ENSMUST00000186573	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000186575	True	Fatal: Missing `CDS`
ENSMUST00000186576	True	Fatal: Missing `CDS`
ENSMUST00000186577	False	Warning: Missing `3'UTR'
ENSMUST00000186579	True	Fatal: Missing `CDS`
ENSMUST00000186580	True	Fatal: Missing `CDS`
ENSMUST00000186581	True	Fatal: Missing `CDS`
ENSMUST00000186582	True	Fatal: Missing `CDS`
ENSMUST00000186584	True	Fatal: Missing `CDS`
ENSMUST00000186585	True	Fatal: Missing `CDS`
ENSMUST00000186586	True	Fatal: Missing `CDS`
ENSMUST00000186587	True	Fatal: Missing `CDS`
ENSMUST00000186588	True	Fatal: Missing `CDS`
ENSMUST00000186589	True	Fatal: Missing `CDS`
ENSMUST00000186590	True	Fatal: Missing `CDS`
ENSMUST00000186591	False	Warning: Missing `3'UTR'
ENSMUST00000186592	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000186593	True	Fatal: Missing `CDS`
ENSMUST00000186594	True	Fatal: Missing `CDS`
ENSMUST00000186595	True	Fatal: Missing `CDS`
ENSMUST00000186596	True	Fatal: Missing `CDS`
ENSMUST00000186597	True	Fatal: Missing `CDS`
ENSMUST00000186600	True	Fatal: Missing `CDS`
ENSMUST00000186601	True	Fatal: Missing `CDS`
ENSMUST00000186603	True	Fatal: Missing `CDS`
ENSMUST00000186604	True	Fatal: Missing `CDS`
ENSMUST00000186605	True	Fatal: Missing `CDS`
ENSMUST00000186607	True	Fatal: Missing `CDS`
ENSMUST00000186608	True	Fatal: Missing `CDS`
ENSMUST00000186609	False	Warning: Missing `3'UTR'
ENSMUST00000186610	True	Fatal: Missing `CDS`
ENSMUST00000186611	True	Fatal: Missing `CDS`
ENSMUST00000186612	True	Fatal: Missing `CDS`
ENSMUST00000186613	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000186614	False	Warning: Missing `3'UTR'
ENSMUST00000186615	True	Fatal: Missing `CDS`
ENSMUST00000186616	True	Fatal: Missing `CDS`
ENSMUST00000186618	True	Fatal: Missing `CDS`
ENSMUST00000186620	False	Warning: Missing `5'UTR'
ENSMUST00000186621	False	Warning: Missing `3'UTR'
ENSMUST00000186623	True	Fatal: Missing `CDS`
ENSMUST00000186624	True	Fatal: Missing `CDS`
ENSMUST00000186625	True	Fatal: Missing `CDS`
ENSMUST00000186626	True	Fatal: Missing `CDS`
ENSMUST00000186627	False	Warning: Missing `5'UTR'
ENSMUST00000186628	True	Fatal: Missing `CDS`
ENSMUST00000186629	True	Fatal: Missing `CDS`
ENSMUST00000186630	True	Fatal: Missing `CDS`
ENSMUST00000186631	True	Fatal: Missing `CDS`
ENSMUST00000186632	True	Fatal: Missing `CDS`
ENSMUST00000186633	False	Warning: Missing `5'UTR'
ENSMUST00000186635	True	Fatal: Missing `CDS`
ENSMUST00000186636	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000186637	True	Fatal: Missing `CDS`
ENSMUST00000186638	True	Fatal: Missing `CDS`
ENSMUST00000186639	True	Fatal: Missing `CDS`
ENSMUST00000186640	True	Fatal: Missing `CDS`
ENSMUST00000186642	True	Fatal: Missing `CDS`
ENSMUST00000186643	True	Fatal: Missing `CDS`
ENSMUST00000186644	True	Fatal: Missing `CDS`
ENSMUST00000186645	True	Fatal: Missing `CDS`
ENSMUST00000186646	True	Fatal: Missing `CDS`
ENSMUST00000186647	True	Fatal: Missing `CDS`
ENSMUST00000186649	True	Fatal: Missing `CDS`
ENSMUST00000186650	True	Fatal: Missing `CDS`
ENSMUST00000186651	True	Fatal: `CDS` not in `mRNA`
